Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
00:00.0,26851.39,26926.61,26790.72,26855.89,3835.92219,00:00.0,102998701.7,114041,1747.63691,46925977.98,0
00:00.0,26855.9,27183.6,26630,26883.65,10729.53517,00:00.0,288622664.5,226374,5378.79924,144695483.9,0
00:00.0,26883.65,26973.56,26780.73,26834.46,5009.72566,00:00.0,134685467.3,129863,2473.43036,66501934.9,0
00:00.0,26834.47,26921.21,26807.73,26880.26,1998.1831,00:00.0,53683240.67,67970,995.10312,26733039.91,0
00:00.0,26880.26,26908.42,26825.11,26865.58,1482.13696,00:00.0,39808086.61,67025,704.02067,18908768.81,0
00:00.0,26865.59,26873.63,26835.1,26854.98,1564.32919,00:00.0,42012830.14,74223,665.65517,17877384.88,0
00:00.0,26854.98,26917.38,26854.97,26880.06,1835.86678,00:00.0,49360222.33,70697,825.32766,22188843.4,0
00:00.0,26880.05,26976,26875.51,26945.66,2592.17838,00:00.0,69762362.23,81258,1266.03575,34073591.74,0
00:00.0,26945.67,27150,26913.25,27063.03,4920.8158,00:00.0,133129231.6,119378,2404.74607,65061522.08,0
00:00.0,27063.04,27129.36,26967.18,27102.43,2039.22007,00:00.0,55152920.88,68801,904.15836,24452813.72,0
00:00.0,27102.42,27277.55,27063.09,27176.22,3192.89918,00:00.0,86805667.42,88310,1519.12146,41302031.86,0
00:00.0,27176.22,27176.22,27047.88,27054.99,2189.06207,00:00.0,59331855.79,63744,886.71027,24033313.17,0
00:00.0,27055,27085.81,26776.23,26829.94,5097.44885,00:00.0,137295554,111204,2168.77368,58416546.05,0
00:00.0,26829.93,26977,26803.58,26898.97,4298.7889,00:00.0,115593997.1,114626,2100.19846,56472271.24,0
00:00.0,26898.97,26933.33,26832.98,26902.12,2779.63268,00:00.0,74717033.74,95207,1389.94395,37360340.54,0
00:00.0,26902.13,26926.29,26666.03,26747.78,3790.04111,00:00.0,101469462.3,95846,1790.69177,47942344.47,0
00:00.0,26747.78,26779.54,26538.21,26644.8,5217.78929,00:00.0,138955449.5,126860,2497.11243,66492586.98,0
00:00.0,26644.8,26913.14,26643.12,26843.13,4019.96121,00:00.0,107698365.9,108835,1926.66004,51613168.8,0
00:00.0,26843.12,26900,26767.34,26826.78,2625.2567,00:00.0,70457256.8,90483,1218.23753,32694368.31,0
00:00.0,26826.79,27099.89,26702.91,26877.18,8413.07143,00:00.0,226374045.4,211561,4163.94494,112049073.3,0
00:00.0,26877.17,26930,26781.99,26862.43,4148.42459,00:00.0,111418367.1,112628,1867.80908,50165919.99,0
00:00.0,26862.43,26959.52,26833.21,26849.27,2034.33506,00:00.0,54691511.98,66744,965.91523,25967659.03,0
00:00.0,26849.28,27442.03,26798.11,27366.67,11734.74573,00:00.0,318549147.3,207884,6436.51362,174736965.9,0
00:00.0,27366.67,27495.83,27205.01,27304.4,9379.21247,00:00.0,256642424.8,185170,4541.71535,124278260.6,0
00:00.0,27304.4,27349,27250.32,27337.36,4034.79813,00:00.0,110153221.4,96529,1852.59639,50577394.13,0
00:00.0,27337.36,27386.26,27175.19,27320.05,5982.18313,00:00.0,163295298.3,137714,2694.07413,73539875.3,0
00:00.0,27320.04,27328.48,27100.79,27181.22,4947.99802,00:00.0,134609647,118298,2162.91758,58835471.04,0
00:00.0,27181.23,27249.38,27151.38,27219.61,2621.9011,00:00.0,71316042.74,70804,1278.3841,34769810.23,0
00:00.0,27219.61,27219.61,26649.88,26786,8310.29731,00:00.0,223783512.6,164875,3727.52021,100336603.9,0
00:00.0,26786.01,26830.42,26613,26678.67,7316.11741,00:00.0,195677684.3,155055,3563.06188,95304208.31,0
00:00.0,26678.67,26839.02,26670,26742.24,5232.44209,00:00.0,139931512.9,116577,2751.97782,73597250.48,0
00:00.0,26742.25,26742.25,26080.5,26314.69,19023.6564,00:00.0,501493518.3,309297,9209.70552,242726091.2,0
00:00.0,26314.69,26397.64,26159.97,26252.33,8949.56603,00:00.0,235065315.4,156016,4561.60668,119810625,0
00:00.0,26252.34,26486.46,26242.62,26329.01,5560.98646,00:00.0,146684691.8,110947,2885.0398,76095402.95,0
00:00.0,26329,26394.37,25871.89,26183.72,8738.553,00:00.0,228239771.7,164422,4102.23914,107158284.7,0
00:00.0,26183.73,26300,26126.76,26131.27,4175.09584,00:00.0,109487132.6,102413,1862.9694,48854056.57,0
00:00.0,26131.27,26335.16,26128.37,26296.62,4349.74729,00:00.0,114137730.9,99377,2042.16894,53588282.02,0
00:00.0,26296.61,26499.99,26168.6,26226.12,9538.70156,00:00.0,251368560.8,174168,4568.37397,120403891.3,0
00:00.0,26226.12,26631.98,26207.47,26468.68,7740.72317,00:00.0,204299132.3,141230,3809.78071,100545639.2,0
00:00.0,26468.67,26551.02,26432.46,26473.79,2892.62809,00:00.0,76585461.37,71515,1387.55666,36737786.15,0
00:00.0,26473.8,26539.34,26350,26435.14,4447.14298,00:00.0,117603446.8,92153,2139.28361,56574843.21,0
00:00.0,26435.14,26534.05,26327.24,26501.33,3969.78034,00:00.0,104884444.4,96770,1912.08378,50529756.28,0
00:00.0,26501.34,26549,26423.62,26463.29,5035.26395,00:00.0,133280990.9,89393,2303.10266,60957447.72,0
00:00.0,26463.29,26932.16,26355.81,26750.21,12837.29542,00:00.0,342443471.2,199544,6324.57682,168749191.9,0
00:00.0,26750.22,26837.34,26610.49,26767.21,6306.29004,00:00.0,168666878.6,116027,2784.74562,74485428.87,0
00:00.0,26767.22,26807.5,26686,26705.92,2465.4144,00:00.0,65938492.78,61868,1043.58212,27912438.78,0
00:00.0,26705.93,26782.73,26633,26752,2670.95052,00:00.0,71302873.02,65504,1204.35177,32150945.03,0
00:00.0,26752,26786.51,26710,26722.8,2156.5994,00:00.0,57670172.8,60220,1043.55303,27907126.51,0
00:00.0,26722.8,26732.66,26666.37,26699.02,2242.83881,00:00.0,59875813.38,64112,1000.09238,26697836.08,0
00:00.0,26699.02,26777.77,26551,26690.05,3174.31189,00:00.0,84696503.02,85521,1527.47763,40756536.93,0
00:00.0,26690.06,26846,26620.35,26729.6,2781.7237,00:00.0,74352401.67,79333,1309.03216,34994776.89,0
00:00.0,26729.6,26895,26726.01,26854.27,2069.26238,00:00.0,55439499.14,61004,1067.79379,28609375.34,0
00:00.0,26854.28,27247.1,26764.36,27187.23,8004.20461,00:00.0,216740572.2,145918,4319.1303,116951136.2,0
00:00.0,27187.24,27285.52,27128.41,27226.37,5618.39448,00:00.0,152812365.1,96494,3228.9837,87823164.91,0
00:00.0,27226.38,27344.23,27136.01,27153.76,4114.67614,00:00.0,111964732.2,100130,2066.72337,56241644.65,0
00:00.0,27153.76,27280,27100.02,27272.17,4058.9424,00:00.0,110363741.9,95397,2058.24554,55965061.92,0
00:00.0,27272.17,27746.33,27212.91,27525.99,10140.27075,00:00.0,278747531.8,190109,5378.46189,147804223.7,0
00:00.0,27525.99,28261.32,27525.99,28065,11979.52017,00:00.0,335133398.8,215813,6295.01386,176084242.2,0
00:00.0,28065.01,28447.14,27914.28,27954.99,12178.46709,00:00.0,343303229,196370,5972.05581,168397043.3,0
00:00.0,27954.99,28047.01,27841,27907.87,6651.3647,00:00.0,185868707.1,132198,3092.91813,86430897.43,0
00:00.0,27907.86,27971.01,27745.78,27913.87,5028.062,00:00.0,140231358.2,102191,2353.39769,65627980.72,0
00:00.0,27913.87,27949.7,27588,27630.51,7542.99192,00:00.0,209581350.7,149537,3399.02615,94437688.18,0
00:00.0,27630.5,27737.99,27524.6,27637.94,7602.66189,00:00.0,210066988.1,137408,3598.89454,99455258.83,0
00:00.0,27637.94,27818,27554.57,27736.4,3381.87185,00:00.0,93626948.54,87875,1783.56099,49373215.19,0
00:00.0,27736.39,27940.55,27584.45,27829.23,4057.20611,00:00.0,112664001.3,100717,1921.93029,53373356.54,0
00:00.0,27829.23,27848.28,27672.93,27733.22,3551.68079,00:00.0,98635164.99,89600,1515.23767,42079778.77,0
00:00.0,27733.22,28038.59,27712.19,28021.4,6468.5174,00:00.0,180557973.5,133282,3227.53584,90090057.2,0
00:00.0,28021.39,28027.78,27615,27673.08,9424.08758,00:00.0,262116213.8,193563,4179.02807,116212853.8,0
00:00.0,27673.08,27862.84,27554,27850.2,5809.72829,00:00.0,161022380.9,141320,2785.35002,77200950.12,0
00:00.0,27850.21,27855.13,27651.17,27694.4,3375.53354,00:00.0,93658171.48,87151,1567.44249,43481618.43,0
00:00.0,27694.39,27835.51,27571.04,27657.3,4589.66625,00:00.0,127092458.7,98844,2016.6865,55849318.97,0
00:00.0,27657.29,27677.67,26968.49,27167.9,14852.80264,00:00.0,404435268.5,248072,6816.67012,185450001.4,0
00:00.0,27167.91,27203.73,26994.33,27097.18,7051.71041,00:00.0,191131624,126725,3258.15185,88303796.02,0
00:00.0,27097.18,27231.34,26851,26911.54,10524.42883,00:00.0,284335025.1,200888,5169.32782,139673930.7,0
00:00.0,26911.55,27123.43,26839.01,27010.57,5607.89699,00:00.0,151393453.9,133211,2801.50437,75629296.56,0
00:00.0,27010.57,27299.99,27005.16,27210.35,3962.30061,00:00.0,107564348.4,100797,1900.32758,51587379.81,0
00:00.0,27210.36,27350,26605.05,26779.94,11213.18795,00:00.0,302132090,207615,4961.81012,133678813.7,0
00:00.0,26779.93,26883.6,26746,26802.67,4613.77433,00:00.0,123718045.4,99152,2345.5725,62892322.78,0
00:00.0,26802.66,26951.07,26790.96,26892.96,4275.56782,00:00.0,114925818.2,96367,2145.79521,57676156.06,0
00:00.0,26892.95,26981.34,26782.53,26894.48,6481.67546,00:00.0,174336026.1,130112,3230.05191,86884308.87,0
00:00.0,26894.47,27175,26656,26862.68,8974.24713,00:00.0,241731066.3,191145,4330.18051,116661541.9,0
00:00.0,26862.68,26942.98,26713.34,26817.93,3659.35611,00:00.0,98289463.92,89998,1607.28136,43167414.62,0
00:00.0,26817.93,27017,26505,27000,7016.0416,00:00.0,187926679.5,149364,3468.36251,92918690.8,0
00:00.0,27000.01,27213,26949.4,27049.65,6856.64454,00:00.0,185836275.1,135077,3407.85715,92363572.57,0
00:00.0,27049.65,27183.07,27049.38,27130.75,3577.11,00:00.0,96985693.29,92217,1699.6747,46080671.88,0
00:00.0,27130.75,27240,26860.71,27095.92,9100.69076,00:00.0,246058382.2,199518,4446.76104,120235365.2,0
00:00.0,27095.93,27287.64,27006.22,27239.02,6294.35686,00:00.0,170776703.8,143320,3242.073,87971978.97,0
00:00.0,27239.03,27300,27143.37,27242.59,3536.05893,00:00.0,96273327.77,91591,1869.94898,50914912.33,0
00:00.0,27242.59,27242.6,27092,27143.2,2715.88602,00:00.0,73760635.66,68403,1289.87975,35032544.68,0
00:00.0,27143.2,27212.78,27105.73,27174.42,1822.46448,00:00.0,49510249.39,65931,832.30103,22611394.2,0
00:00.0,27174.42,27181,27112.73,27129.79,2020.98723,00:00.0,54870064.56,63218,851.67866,23122205.24,0
00:00.0,27129.78,27333.29,27126.85,27305.26,3088.32066,00:00.0,84007209.67,87475,1665.3822,45305214.43,0
00:00.0,27305.27,27318.63,27025.59,27096.36,4087.75798,00:00.0,111118736.2,101856,1820.44882,49486623.74,0
00:00.0,27096.37,27124.68,26914.93,27069.22,2859.9248,00:00.0,77321777.04,79637,1286.09634,34769657.28,0
00:00.0,27069.22,27100.43,26951,27061.38,2017.63875,00:00.0,54575417.38,62937,896.69133,24253081.71,0
00:00.0,27061.37,27163.94,27027,27150.45,2458.23876,00:00.0,66629622.43,64211,1220.2824,33070644.56,0
00:00.0,27150.46,27249.86,27123.81,27198.55,2737.05084,00:00.0,74438017.87,76134,1321.97703,35952357.16,0
00:00.0,27198.54,27298,27160.11,27179,3447.67191,00:00.0,93848354.59,91632,1801.05808,49025698.39,0
00:00.0,27179,27222,27155,27213.11,1986.61888,00:00.0,54016610.44,65588,991.14215,26948605.58,0
00:00.0,27213.11,27455.02,27043.65,27115.21,6611.19135,00:00.0,180239214.7,143972,3280.57333,89449459.08,0
00:00.0,27115.2,27129.33,26791.04,26843.58,6449.76559,00:00.0,173920780.2,157035,2953.72324,79652150.85,0
00:00.0,26843.57,26870.54,26740.38,26829.99,5422.13247,00:00.0,145328446.8,131624,2157.12855,57822809.39,0
00:00.0,26830,26840.77,26668,26773.39,4723.46593,00:00.0,126458452.9,113428,2129.88697,57023598.34,0
00:00.0,26773.39,26817.61,26000,26007.53,14719.7066,00:00.0,390550386.9,312639,6484.23574,172078227.2,0
00:00.0,26007.53,26074.51,25388,25629.99,27456.05814,00:00.0,705784308.3,530035,13389.45079,344218764.1,0
00:00.0,25630,25858.42,25509.98,25728.2,7034.47432,00:00.0,180623422.9,176068,3468.92609,89071924.28,0
00:00.0,25728.2,25801.09,25601,25730.83,5737.28976,00:00.0,147452745.4,129037,2920.93791,75057509.46,0
00:00.0,25730.83,25821.41,25706.18,25722.33,4562.45045,00:00.0,117580455.4,117835,2240.83013,57749943.64,0
00:00.0,25722.34,25797,25640.33,25686.64,4705.4168,00:00.0,121012140.4,125452,2145.6008,55178531.05,0
00:00.0,25686.64,26143.69,25351.02,26066.11,18580.6297,00:00.0,478621763.4,365250,9268.77181,238800305.6,0
00:00.0,26066.12,27216.89,26066.11,27080.13,21954.76955,00:00.0,584775260.2,366555,11962.43819,318535355.7,0
00:00.0,27080.12,27355.33,26857.92,27230.08,12852.04812,00:00.0,348193659.2,241596,6545.20906,177394588.8,0
00:00.0,27230.07,27391.77,26720.47,26909.01,11374.06381,00:00.0,307664407.7,232917,5468.46876,147934006.7,0
00:00.0,26909.01,26980.04,26753.01,26795.87,5395.14109,00:00.0,145008981.5,136732,2549.88332,68532898.04,0
00:00.0,26795.87,26968,26352,26896.14,12299.41041,00:00.0,327725852.6,240429,5672.60228,151221168.2,0
00:00.0,26896.14,26932.1,26236,26349.52,16129.1175,00:00.0,428575705.9,324184,7640.73481,203012622.7,0
00:00.0,26349.52,26553.78,26240.47,26482.42,7669.83392,00:00.0,202585141,207719,3683.14308,97291308.61,0
00:00.0,26482.43,26493.3,26125.01,26339.34,6751.87691,00:00.0,177731378.9,169947,3080.67699,81091395.81,0
00:00.0,26339.34,26470,26210,26344.17,5218.61987,00:00.0,137580863.6,128392,2433.21684,64150674.27,0
00:00.0,26344.16,26523.93,26290.19,26444.69,3725.37329,00:00.0,98387168.68,128426,1798.5761,47500061.06,0
00:00.0,26444.68,26504.94,26368.04,26432,3204.5364,00:00.0,84684080.76,113055,1380.43758,36479710.06,0
00:00.0,26432.01,26810,26300,26721.68,10657.94023,00:00.0,282815806.3,253087,5094.37553,135233183.7,0
00:00.0,26721.69,26732.24,26414.02,26539.9,5458.16496,00:00.0,144852476.2,142449,2565.63446,68066178.7,0
00:00.0,26539.86,26649.97,26488.01,26498.61,2810.87608,00:00.0,74703242.69,82843,1342.3669,35676125.7,0
00:00.0,26498.62,26596.58,26269.91,26483.7,5322.52752,00:00.0,140774922,136815,2494.17262,65968071.42,0
00:00.0,26483.69,26576.55,26424.35,26493.43,3615.92481,00:00.0,95782443.41,94637,1646.95831,43627157.19,0
00:00.0,26493.44,26685.43,26491.66,26610.19,4887.18214,00:00.0,130038493.9,123486,2164.37065,57589239.64,0
00:00.0,26610.18,26783.33,26452.86,26477.37,7205.6206,00:00.0,191889939.1,182679,3316.03841,88306679.35,0
00:00.0,26477.36,26529.54,26383.05,26407.15,4445.40191,00:00.0,117628184.8,130508,2072.61196,54839422.57,0
00:00.0,26407.15,26500,26397.11,26477.81,2458.05272,00:00.0,65044232.01,78786,1062.92166,28124074.73,0
00:00.0,26477.8,26533.87,26266,26323.07,5021.65979,00:00.0,132534735.4,165004,2267.7581,59851446.44,0
00:00.0,26323.07,26349.17,25456.41,25651.09,28094.05597,00:00.0,722611868.2,634770,13512.38067,347476815,0
00:00.0,25651.08,25750.25,25561.25,25731.4,7165.46892,00:00.0,183872889.4,197698,3618.52992,92860777.62,0
00:00.0,25731.41,25731.41,25572.94,25628.8,5268.77063,00:00.0,135143643.5,181491,2589.88079,66428445.7,0
00:00.0,25628.81,26154,25358,25750,14974.92299,00:00.0,385629939.7,383466,7468.77985,192384182.3,0
00:00.0,25750.01,25932.02,25679.59,25841.21,4419.72278,00:00.0,114002159.2,151442,2100.80165,54188721.17,0
00:00.0,25841.22,25864.32,25695,25727.51,4218.10619,00:00.0,108729339.6,126336,1860.22159,47952778.46,0
00:00.0,25727.51,25834.59,25634.7,25741.33,3668.97441,00:00.0,94480622.29,120730,1878.26386,48371191.78,0
00:00.0,25741.32,25842.44,25695,25796.06,3776.68664,00:00.0,97282800.77,112073,1775.28545,45728519.25,0
00:00.0,25796.05,25806.11,25672.68,25751.36,4082.10621,00:00.0,105115837.4,119067,1782.04747,45888235.71,0
00:00.0,25751.36,26106.66,25738.07,26030.89,8314.30254,00:00.0,215746386.9,204538,4085.16557,106007719.2,0
00:00.0,26030.89,26206.88,25745.03,25925.55,5954.11996,00:00.0,154756484.8,151158,2885.12365,75005566.46,0
00:00.0,25925.54,26028.5,25602.11,25791.29,6665.93933,00:00.0,172184948.1,174999,2961.71723,76497198.31,0
00:00.0,25791.29,25905.63,25744.06,25802.98,3896.06919,00:00.0,100574144.2,110491,1982.87783,51190241.82,0
00:00.0,25802.97,26106.48,25780,25988.83,5833.76222,00:00.0,151489533.6,156476,2927.6103,76013520.04,0
00:00.0,25988.82,25993.6,25734.47,25824.63,5467.66761,00:00.0,141317801.4,155689,2467.44828,63765970.85,0
00:00.0,25824.63,25966.18,25652.04,25824.23,5214.5963,00:00.0,134638421.5,158149,2533.16818,65415693.09,0
00:00.0,25824.23,25970.05,25804.3,25905.19,2822.47428,00:00.0,73098849.99,102233,1347.14932,34888118.56,0
00:00.0,25905.2,26157.99,25818.07,26063.85,6646.9644,00:00.0,172898180.7,172164,3227.20098,83943810.76,0
00:00.0,26063.85,26133.03,25973.7,26073.92,3654.18194,00:00.0,95269811.38,115216,1770.69759,46163002.65,0
00:00.0,26073.91,26272.25,26060.77,26191.81,7274.19395,00:00.0,190233843,171607,3568.09092,93321160.83,0
00:00.0,26191.81,26433.21,25712.57,25759.54,15947.44516,00:00.0,415518201.8,335061,7818.43457,203739289.1,0
00:00.0,25759.54,25978.37,25739.38,25902.84,4582.14533,00:00.0,118478441.3,126041,2340.76445,60520048.91,0
00:00.0,25902.83,25959.26,25808.1,25934.25,2960.67775,00:00.0,76586758.31,87049,1395.13838,36089391.98,0
00:00.0,25934.24,26055.99,25911.6,25985.07,3250.7713,00:00.0,84490325,91878,1666.03445,43305874.95,0
00:00.0,25985.06,26005.36,25837.13,25897.72,3115.6103,00:00.0,80743017.53,98602,1284.62868,33291843.11,0
00:00.0,25897.71,26028.58,25885.35,25975.71,3129.69928,00:00.0,81234408.66,85868,1515.61227,39344051.54,0
00:00.0,25975.71,26085.33,25927.22,25986.75,4693.52887,00:00.0,122010147,111266,2314.75536,60175379.94,0
00:00.0,25986.74,26098,25753.38,25874.59,8531.61707,00:00.0,221170925.1,183307,3854.52553,99937372.14,0
00:00.0,25874.58,25879.69,24820.56,25128.6,22356.08926,00:00.0,563159593.6,386497,10090.58132,254067814.7,0
00:00.0,25128.6,25206.52,25030.01,25065.35,4255.38633,00:00.0,106853603.4,104903,1999.70084,50220505.66,0
00:00.0,25065.35,25072.35,24872.35,24983.8,7733.13657,00:00.0,193250279.6,159109,3464.08797,86549850.32,0
00:00.0,24983.81,25050,24800,25014.97,8784.77975,00:00.0,219266406.2,143128,4433.46323,110663730.1,0
00:00.0,25014.97,25108.54,24921.11,24959.95,8435.0323,00:00.0,211032208.2,142279,4332.86021,108407250.2,0
00:00.0,24959.96,25518.49,24929,25455.49,9617.56919,00:00.0,242665176.6,200602,4893.93928,123549013.1,0
00:00.0,25455.49,25759.01,25220.25,25598.49,9838.95649,00:00.0,251369300.9,193247,4911.7647,125493975.9,0
00:00.0,25598.49,25606.59,25440.39,25561.74,3915.20068,00:00.0,99911012.14,90579,1798.35005,45892950.75,0
00:00.0,25561.75,25629.73,25475.84,25537.01,4070.48779,00:00.0,104022874.3,94333,1806.43474,46172246.54,0
00:00.0,25537,25624.38,25462.03,25474.51,5108.24521,00:00.0,130550569.5,113686,2320.50842,59310359.89,0
00:00.0,25474.51,25896.78,25175.56,25840.01,12940.05194,00:00.0,330733719.6,232000,6215.68085,158901977.6,0
00:00.0,25840,26518,25774.02,26382.43,20866.29228,00:00.0,546126170.5,294425,10022.49502,262364125,0
00:00.0,26382.43,26464.58,26287.97,26345,4696.63872,00:00.0,123813812.5,101171,1892.19035,49884047.85,0
00:00.0,26345.01,26372.4,26181,26262.16,3497.08278,00:00.0,91902466.6,80899,1668.74846,43846953.1,0
00:00.0,26262.17,26839.99,26246,26593.57,9565.95016,00:00.0,254683266.1,201900,5207.62207,138637741.8,0
00:00.0,26593.58,26657.09,26473.5,26507.76,4665.11979,00:00.0,124028507,111284,2225.23361,59162953.21,0
00:00.0,26507.75,26585.48,26311,26410.82,5426.02563,00:00.0,143670240,131551,2636.21507,69802830.83,0
00:00.0,26410.82,26538.37,26378.95,26475.3,2713.13332,00:00.0,71816358,79760,1191.75164,31546014.09,0
00:00.0,26475.31,26595.13,26465.42,26516.99,1974.90782,00:00.0,52390972.17,61573,914.08073,24252211.93,0
00:00.0,26516.99,26548.63,26378.98,26548.45,2397.66907,00:00.0,63469296.13,74990,1125.78132,29801862.68,0
00:00.0,26548.46,26680,26472.03,26584.98,4069.09898,00:00.0,108162396.2,104946,2038.80026,54191928.26,0
00:00.0,26584.99,26596,26456.83,26500,2525.69386,00:00.0,66957548.35,78722,1154.15179,30595266.76,0
00:00.0,26500,26573.35,26444,26562.09,3559.38335,00:00.0,94425567.36,86886,1747.5176,46360647.38,0
00:00.0,26562.09,26657.99,26525.99,26650,2834.3115,00:00.0,75410384.69,77550,1454.30715,38693476.59,0
00:00.0,26650.01,26700,26255.85,26339.97,6152.15346,00:00.0,162587821.1,132862,2846.51721,75221001.77,0
00:00.0,26339.98,26469.58,26256.61,26403.36,2818.66359,00:00.0,74390901.13,78917,1276.46351,33688191.75,0
00:00.0,26403.36,26478.87,26369,26428.01,2925.34742,00:00.0,77299412.97,74952,1424.41449,37638119.91,0
00:00.0,26428,26459.18,26364.4,26447.73,2824.90303,00:00.0,74609147.14,67672,1248.88057,32982956.83,0
00:00.0,26447.73,26576.87,26348.01,26444,5446.90953,00:00.0,144204460.5,115212,2432.82224,64407570.15,0
00:00.0,26443.99,27068.09,26308.45,26682.28,16596.08384,00:00.0,442899579.2,286311,8520.97095,227430613.3,0
00:00.0,26682.29,26859.36,26652.19,26844.35,5260.75233,00:00.0,140790486.3,109671,2689.64801,71980746.12,0
00:00.0,26844.35,27179.03,26798.68,26896.52,7510.40809,00:00.0,202476840.3,155438,3817.19585,102914842.2,0
00:00.0,26896.53,27033.24,26755,26832.44,5125.51154,00:00.0,137720469.9,112208,2396.80249,64410114,0
00:00.0,26832.45,26912,26702.47,26907.99,4550.36223,00:00.0,121902329.1,91888,2155.98187,57766083.7,0
00:00.0,26907.99,27134.73,26652,27071.93,8935.82439,00:00.0,240165967.9,164184,4517.33061,121420032.5,0
00:00.0,27071.94,28140,27001.73,27982.77,30469.11578,00:00.0,842316109,443602,15412.44153,426065510.3,0
00:00.0,27982.77,28402.74,27872,28307.99,13075.73322,00:00.0,368216267.3,221704,6752.82227,190206353,0
00:00.0,28308,29088.09,28257.99,28711.15,17152.45801,00:00.0,491839076.9,291150,8805.86822,252558120.6,0
